Year,State,Break_Out,smoke_pct,dont_smoke_pct
2015,NM,18-24,16.4,83.7
2015,NM,25-34,23.1,76.8
2015,NM,35-44,18.700000000000003,81.3
2015,NM,45-54,19.5,80.5
2015,NM,55-64,18.1,82.0
2015,NM,65+,10.8,89.19999999999999
2015,NV,18-24,,
2015,NV,25-34,25.1,74.9
2015,NV,35-44,21.199999999999996,78.8
2015,NV,45-54,15.399999999999995,84.6
2015,NV,55-64,16.09999999999999,83.9
2015,NV,65+,12.3,87.7
2015,NY,18-24,14.0,86.0
2015,NY,25-34,18.9,81.1
2015,NY,35-44,16.9,83.1
2015,NY,45-54,17.1,83.0
2015,NY,55-64,16.9,83.0
2015,NY,65+,8.1,91.8
2015,OH,18-24,22.200000000000003,77.80000000000001
2015,OH,25-34,26.9,73.2
2015,OH,35-44,26.7,73.3
2015,OH,45-54,26.4,73.6
2015,OH,55-64,21.0,79.0
2015,OH,65+,9.9,90.1
2015,OK,18-24,22.3,77.7
2015,OK,25-34,27.6,72.4
2015,OK,35-44,24.4,75.6
2015,OK,45-54,25.900000000000002,74.1
2015,OK,55-64,21.400000000000002,78.6
2015,OK,65+,13.0,87.0
2015,OR,18-24,19.1,80.89999999999999
2015,OR,25-34,21.3,78.7
2015,OR,35-44,18.5,81.5
2015,OR,45-54,18.8,81.30000000000001
2015,OR,55-64,18.799999999999997,81.19999999999999
2015,OR,65+,9.0,91.0
2015,PA,18-24,15.3,84.7
2015,PA,25-34,23.4,76.6
2015,PA,35-44,24.3,75.7
2015,PA,45-54,21.900000000000002,78.19999999999999
2015,PA,55-64,17.9,82.1
2015,PA,65+,9.1,91.0
2015,PR,18-24,6.400000000000006,93.6
2015,PR,25-34,15.7,84.3
2015,PR,35-44,14.5,85.5
2015,PR,45-54,12.999999999999995,87.0
2015,PR,55-64,10.0,90.0
2015,PR,65+,5.3,94.80000000000001
2015,RI,18-24,11.49999999999999,88.5
2015,RI,25-34,21.0,78.9
2015,RI,35-44,20.7,79.2
2015,RI,45-54,19.2,80.9
2015,RI,55-64,14.8,85.2
2015,RI,65+,7.5,92.5
2015,SC,18-24,20.6,79.3
2015,SC,25-34,25.9,74.1
2015,SC,35-44,22.099999999999998,77.9
2015,SC,45-54,24.5,75.4
2015,SC,55-64,19.2,80.80000000000001
2015,SC,65+,8.8,91.2
2015,SD,18-24,23.6,76.39999999999999
2015,SD,25-34,24.9,75.2
2015,SD,35-44,25.9,74.1
2015,SD,45-54,20.4,79.6
2015,SD,55-64,19.8,80.2
2015,SD,65+,9.8,90.2
2015,TN,18-24,18.5,81.5
2015,TN,25-34,22.9,77.0
2015,TN,35-44,25.299999999999997,74.69999999999999
2015,TN,45-54,28.8,71.2
2015,TN,55-64,22.799999999999997,77.1
2015,TN,65+,13.9,86.1
2015,TX,18-24,16.1,83.9
2015,TX,25-34,18.8,81.2
2015,TX,35-44,16.4,83.6
2015,TX,45-54,16.6,83.4
2015,TX,55-64,16.0,84.0
2015,TX,65+,6.8,93.2
2015,UT,18-24,7.6,92.39999999999999
2015,UT,25-34,11.7,88.30000000000001
2015,UT,35-44,10.2,89.9
2015,UT,45-54,10.5,89.4
2015,UT,55-64,7.8,92.19999999999999
2015,UT,65+,5.2000000000000055,94.8
2015,VA,18-24,18.2,81.8
2015,VA,25-34,19.8,80.2
2015,VA,35-44,19.1,80.9
2015,VA,45-54,17.7,82.3
2015,VA,55-64,16.7,83.30000000000001
2015,VA,65+,8.600000000000001,91.4
2015,VT,18-24,18.0,82.0
2015,VT,25-34,21.0,79.0
2015,VT,35-44,18.7,81.4
2015,VT,45-54,18.5,81.6
2015,VT,55-64,14.8,85.2
2015,VT,65+,8.9,91.1
2015,WA,18-24,14.399999999999999,85.5
2015,WA,25-34,17.700000000000003,82.4
2015,WA,35-44,16.2,83.8
2015,WA,45-54,17.9,82.0
2015,WA,55-64,16.3,83.69999999999999
2015,WA,65+,8.0,92.0
2015,WI,18-24,19.200000000000003,80.9
2015,WI,25-34,19.8,80.2
2015,WI,35-44,20.4,79.6
2015,WI,45-54,21.1,78.9
2015,WI,55-64,17.9,82.1
2015,WI,65+,8.2,91.9
2015,WV,18-24,25.5,74.5
2015,WV,25-34,36.2,63.8
2015,WV,35-44,33.2,66.8
2015,WV,45-54,30.8,69.2
2015,WV,55-64,25.5,74.4
2015,WV,65+,10.700000000000001,89.30000000000001
2015,WY,18-24,,
2015,WY,25-34,29.7,70.30000000000001
2015,WY,35-44,23.5,76.5
2015,WY,45-54,20.3,79.7
2015,WY,55-64,17.7,82.2
2015,WY,65+,9.4,90.6
2016,AK,18-24,17.0,83.0
2016,AK,25-34,25.6,74.4
2016,AK,35-44,21.700000000000003,78.3
2016,AK,45-54,20.799999999999997,79.2
2016,AK,55-64,17.7,82.4
2016,AK,65+,8.1,91.9
2016,AL,18-24,16.4,83.60000000000001
2016,AL,25-34,29.799999999999997,70.19999999999999
2016,AL,35-44,27.799999999999997,72.2
2016,AL,45-54,25.4,74.6
2016,AL,55-64,22.1,77.9
2016,AL,65+,10.0,90.0
2016,AR,18-24,,
2016,AR,25-34,29.1,70.9
2016,AR,35-44,34.099999999999994,65.9
2016,AR,45-54,24.700000000000003,75.4
2016,AR,55-64,24.5,75.5
2016,AR,65+,11.2,88.80000000000001
2016,AZ,18-24,8.900000000000011,91.1
2016,AZ,25-34,19.4,80.6
2016,AZ,35-44,17.7,82.3
2016,AZ,45-54,17.3,82.69999999999999
2016,AZ,55-64,17.0,83.1
2016,AZ,65+,8.8,91.30000000000001
2016,CA,18-24,9.2,90.8
2016,CA,25-34,13.399999999999999,86.7
2016,CA,35-44,12.2,87.80000000000001
2016,CA,45-54,14.0,86.0
2016,CA,55-64,11.2,88.9
2016,CA,65+,5.5,94.4
2016,CO,18-24,15.8,84.30000000000001
2016,CO,25-34,21.0,79.0
2016,CO,35-44,16.9,83.2
2016,CO,45-54,16.3,83.69999999999999
2016,CO,55-64,15.5,84.6
2016,CO,65+,8.0,92.0
2016,CT,18-24,13.100000000000001,86.9
2016,CT,25-34,17.1,82.9
2016,CT,35-44,13.899999999999999,86.0
2016,CT,45-54,16.1,83.9
2016,CT,55-64,13.5,86.4
2016,CT,65+,7.9,92.19999999999999
2016,DC,18-24,,
2016,DC,25-34,13.2,86.7
2016,DC,35-44,14.700000000000001,85.3
2016,DC,45-54,15.8,84.19999999999999
2016,DC,55-64,24.9,75.1
2016,DC,65+,9.0,91.0
2016,DE,18-24,,
2016,DE,25-34,23.3,76.6
2016,DE,35-44,18.9,81.2
2016,DE,45-54,22.6,77.3
2016,DE,55-64,21.2,78.80000000000001
2016,DE,65+,9.4,90.6
2016,FL,18-24,11.2,88.8
2016,FL,25-34,20.4,79.6
2016,FL,35-44,17.8,82.2
2016,FL,45-54,20.0,80.0
2016,FL,55-64,18.0,82.0
2016,FL,65+,8.3,91.6
2016,GA,18-24,11.3,88.7
2016,GA,25-34,22.3,77.6
2016,GA,35-44,21.9,78.1
2016,GA,45-54,19.7,80.3
2016,GA,55-64,19.9,80.1
2016,GA,65+,10.8,89.19999999999999
2016,GU,18-24,,
2016,GU,25-34,25.5,74.4
2016,GU,35-44,34.3,65.7
2016,GU,45-54,25.4,74.6
2016,GU,55-64,28.9,71.1
2016,GU,65+,12.8,87.2
2016,HI,18-24,12.0,88.0
2016,HI,25-34,20.5,79.5
2016,HI,35-44,15.100000000000001,84.8
2016,HI,45-54,11.2,88.8
2016,HI,55-64,14.0,86.0
2016,HI,65+,6.300000000000001,93.7
2016,IA,18-24,15.5,84.5
2016,IA,25-34,23.4,76.5
2016,IA,35-44,18.9,81.0
2016,IA,45-54,19.099999999999998,80.9
2016,IA,55-64,17.900000000000002,82.1
2016,IA,65+,8.4,91.6
2016,ID,18-24,12.5,87.5
2016,ID,25-34,23.5,76.5
2016,ID,35-44,14.5,85.4
2016,ID,45-54,13.5,86.6
2016,ID,55-64,15.100000000000001,84.9
2016,ID,65+,8.7,91.30000000000001
2016,IL,18-24,14.5,85.5
2016,IL,25-34,17.9,82.10000000000001
2016,IL,35-44,19.299999999999997,80.80000000000001
2016,IL,45-54,17.5,82.4
2016,IL,55-64,16.8,83.19999999999999
2016,IL,65+,9.5,90.6
2016,IN,18-24,16.8,83.10000000000001
2016,IN,25-34,24.799999999999997,75.2
2016,IN,35-44,25.4,74.6
2016,IN,45-54,25.6,74.4
2016,IN,55-64,23.8,76.2
2016,IN,65+,11.7,88.4
2016,KS,18-24,12.4,87.6
2016,KS,25-34,23.5,76.4
2016,KS,35-44,20.9,79.1
2016,KS,45-54,18.8,81.1
2016,KS,55-64,18.7,81.3
2016,KS,65+,9.9,90.2
2016,KY,18-24,17.3,82.7
2016,KY,25-34,33.0,67.0
2016,KY,35-44,33.3,66.7
2016,KY,45-54,28.1,71.9
2016,KY,55-64,24.2,75.8
2016,KY,65+,12.299999999999999,87.69999999999999
2016,LA,18-24,,
2016,LA,25-34,29.8,70.2
2016,LA,35-44,27.299999999999997,72.7
2016,LA,45-54,24.3,75.69999999999999
2016,LA,55-64,23.200000000000003,76.9
2016,LA,65+,11.5,88.5
2016,MA,18-24,10.6,89.39999999999999
2016,MA,25-34,16.7,83.3
2016,MA,35-44,14.399999999999999,85.6
2016,MA,45-54,16.1,83.9
2016,MA,55-64,16.3,83.7
2016,MA,65+,7.8999999999999995,92.0
2016,MD,18-24,10.100000000000001,89.89999999999999
2016,MD,25-34,18.1,82.0
2016,MD,35-44,15.2,84.89999999999999
2016,MD,45-54,16.0,84.0
2016,MD,55-64,15.3,84.6
2016,MD,65+,7.2,92.8
2016,ME,18-24,17.1,82.9
2016,ME,25-34,31.1,69.0
2016,ME,35-44,25.3,74.7
2016,ME,45-54,26.1,74.0
2016,ME,55-64,17.599999999999998,82.5
2016,ME,65+,8.4,91.6
2016,MI,18-24,18.3,81.7
2016,MI,25-34,25.299999999999997,74.7
2016,MI,35-44,26.8,73.1
2016,MI,45-54,24.4,75.5
2016,MI,55-64,21.700000000000003,78.3
2016,MI,65+,9.4,90.6
2016,MN,18-24,12.5,87.4
2016,MN,25-34,20.5,79.5
2016,MN,35-44,17.9,82.0
2016,MN,45-54,17.4,82.5
2016,MN,55-64,15.3,84.7
2016,MN,65+,8.1,91.9
2016,MO,18-24,18.6,81.3
2016,MO,25-34,26.7,73.3
2016,MO,35-44,28.6,71.3
2016,MO,45-54,29.0,71.0
2016,MO,55-64,22.1,77.9
2016,MO,65+,10.600000000000001,89.4
2016,MS,18-24,25.6,74.4
2016,MS,25-34,27.0,73.0
2016,MS,35-44,24.4,75.7
2016,MS,45-54,26.8,73.2
2016,MS,55-64,23.700000000000003,76.3
2016,MS,65+,12.0,88.0
2016,MT,18-24,19.4,80.6
2016,MT,25-34,25.1,74.9
2016,MT,35-44,21.0,79.0
2016,MT,45-54,21.9,78.0
2016,MT,55-64,19.8,80.2
2016,MT,65+,8.6,91.4
2016,NC,18-24,16.9,83.10000000000001
2016,NC,25-34,19.7,80.3
2016,NC,35-44,23.3,76.8
2016,NC,45-54,21.9,78.19999999999999
2016,NC,55-64,18.5,81.5
2016,NC,65+,8.8,91.19999999999999
2016,ND,18-24,20.4,79.6
2016,ND,25-34,25.3,74.7
2016,ND,35-44,22.2,77.7
2016,ND,45-54,23.2,76.7
2016,ND,55-64,19.9,80.1
2016,ND,65+,9.5,90.5
2016,NE,18-24,14.9,85.1
2016,NE,25-34,22.6,77.3
2016,NE,35-44,20.4,79.7
2016,NE,45-54,18.4,81.6
2016,NE,55-64,17.6,82.4
2016,NE,65+,9.2,90.69999999999999
2016,NH,18-24,24.2,75.8
2016,NH,25-34,30.8,69.3
2016,NH,35-44,21.2,78.8
2016,NH,45-54,20.3,79.8
2016,NH,55-64,13.0,86.9
2016,NH,65+,6.300000000000001,93.8
2016,NJ,18-24,13.500000000000004,86.5
2016,NJ,25-34,15.1,84.9
2016,NJ,35-44,13.9,86.10000000000001
2016,NJ,45-54,16.7,83.3
2016,NJ,55-64,16.2,83.80000000000001
2016,NJ,65+,8.8,91.2
2016,NM,18-24,19.2,80.9
2016,NM,25-34,22.7,77.3
2016,NM,35-44,16.5,83.5
2016,NM,45-54,21.2,78.8
2016,NM,55-64,14.8,85.3
2016,NM,65+,8.5,91.6
2016,NV,18-24,12.5,87.5
2016,NV,25-34,18.3,81.8
2016,NV,35-44,18.3,81.7
2016,NV,45-54,19.8,80.2
2016,NV,55-64,19.4,80.6
2016,NV,65+,10.2,89.9
2016,NY,18-24,11.7,88.3
2016,NY,25-34,17.2,82.8
2016,NY,35-44,16.700000000000003,83.19999999999999
2016,NY,45-54,18.3,81.7
2016,NY,55-64,15.3,84.6
2016,NY,65+,6.5,93.5
2016,OH,18-24,16.5,83.5
2016,OH,25-34,32.0,68.0
2016,OH,35-44,28.4,71.5
2016,OH,45-54,24.9,75.0
2016,OH,55-64,24.799999999999997,75.2
2016,OH,65+,10.6,89.4
2016,OK,18-24,21.1,78.9
2016,OK,25-34,25.1,74.9
2016,OK,35-44,21.3,78.7
2016,OK,45-54,23.799999999999997,76.1
2016,OK,55-64,19.6,80.5
2016,OK,65+,9.2,90.8
2016,OR,18-24,15.1,85.0
2016,OR,25-34,18.8,81.1
2016,OR,35-44,19.1,81.0
2016,OR,45-54,21.7,78.4
2016,OR,55-64,17.2,82.8
2016,OR,65+,7.8,92.2
2016,PA,18-24,12.6,87.4
2016,PA,25-34,22.9,77.1
2016,PA,35-44,24.1,75.8
2016,PA,45-54,22.9,77.1
2016,PA,55-64,20.8,79.19999999999999
2016,PA,65+,7.1,92.8
2016,PR,18-24,,
2016,PR,25-34,14.7,85.3
2016,PR,35-44,14.2,85.8
2016,PR,45-54,12.6,87.5
2016,PR,55-64,11.9,88.10000000000001
2016,PR,65+,4.2,95.80000000000001
2016,RI,18-24,,
2016,RI,25-34,19.6,80.4
2016,RI,35-44,15.6,84.3
2016,RI,45-54,19.2,80.7
2016,RI,55-64,15.8,84.2
2016,RI,65+,7.9,92.0
2016,SC,18-24,16.2,83.89999999999999
2016,SC,25-34,25.2,74.7
2016,SC,35-44,24.6,75.30000000000001
2016,SC,45-54,24.900000000000002,75.0
2016,SC,55-64,22.5,77.5
2016,SC,65+,9.3,90.69999999999999
2016,SD,18-24,,
2016,SD,25-34,23.7,76.2
2016,SD,35-44,26.3,73.6
2016,SD,45-54,16.700000000000003,83.3
2016,SD,55-64,20.799999999999997,79.1
2016,SD,65+,9.5,90.6
2016,TN,18-24,19.1,80.9
2016,TN,25-34,24.2,75.8
2016,TN,35-44,24.6,75.3
2016,TN,45-54,29.1,70.8
2016,TN,55-64,23.5,76.5
2016,TN,65+,13.2,86.80000000000001
2016,TX,18-24,8.0,92.0
2016,TX,25-34,18.1,81.9
2016,TX,35-44,15.2,84.8
2016,TX,45-54,16.5,83.5
2016,TX,55-64,16.1,83.9
2016,TX,65+,10.0,90.0
2016,UT,18-24,6.8,93.19999999999999
2016,UT,25-34,12.399999999999999,87.6
2016,UT,35-44,9.4,90.6
2016,UT,45-54,9.8,90.1
2016,UT,55-64,9.2,90.80000000000001
2016,UT,65+,3.7,96.3
2016,VA,18-24,10.7,89.3
2016,VA,25-34,19.2,80.8
2016,VA,35-44,18.2,81.69999999999999
2016,VA,45-54,16.7,83.4
2016,VA,55-64,17.900000000000002,82.1
2016,VA,65+,8.6,91.3
2016,VI,18-24,,
2016,VI,25-34,,
2016,VI,35-44,,
2016,VI,45-54,,
2016,VI,55-64,,
2016,VI,65+,,
2016,VT,18-24,22.0,78.1
2016,VT,25-34,26.900000000000002,73.1
2016,VT,35-44,19.1,80.9
2016,VT,45-54,19.4,80.6
2016,VT,55-64,14.5,85.5
2016,VT,65+,7.0,93.0
2016,WA,18-24,14.5,85.60000000000001
2016,WA,25-34,19.6,80.3
2016,WA,35-44,14.899999999999999,85.1
2016,WA,45-54,13.600000000000001,86.4
2016,WA,55-64,13.9,86.1
2016,WA,65+,7.8999999999999995,92.0
2016,WI,18-24,14.1,85.9
2016,WI,25-34,20.4,79.6
2016,WI,35-44,23.4,76.6
2016,WI,45-54,19.2,80.8
2016,WI,55-64,20.0,80.0
2016,WI,65+,7.199999999999999,92.7
2016,WV,18-24,22.3,77.7
2016,WV,25-34,36.4,63.599999999999994
2016,WV,35-44,30.4,69.69999999999999
2016,WV,45-54,32.2,67.8
2016,WV,55-64,24.1,75.9
2016,WV,65+,10.8,89.2
2016,WY,18-24,,
2016,WY,25-34,25.7,74.30000000000001
2016,WY,35-44,22.199999999999996,77.80000000000001
2016,WY,45-54,19.9,80.1
2016,WY,55-64,16.6,83.4
2016,WY,65+,9.4,90.5
2017,AK,18-24,,
2017,AK,25-34,23.9,76.1
2017,AK,35-44,26.500000000000007,73.5
2017,AK,45-54,22.1,77.9
2017,AK,55-64,20.4,79.6
2017,AK,65+,10.600000000000001,89.4
2017,AL,18-24,18.200000000000003,81.8
2017,AL,25-34,28.9,71.1
2017,AL,35-44,26.700000000000003,73.2
2017,AL,45-54,23.2,76.8
2017,AL,55-64,20.299999999999997,79.7
2017,AL,65+,10.9,89.1
2017,AR,18-24,,
2017,AR,25-34,30.9,69.1
2017,AR,35-44,29.900000000000002,70.1
2017,AR,45-54,26.9,73.0
2017,AR,55-64,21.700000000000003,78.3
2017,AR,65+,9.7,90.4
2017,AZ,18-24,12.3,87.8
2017,AZ,25-34,18.299999999999997,81.7
2017,AZ,35-44,16.7,83.3
2017,AZ,45-54,18.4,81.6
2017,AZ,55-64,19.2,80.69999999999999
2017,AZ,65+,10.0,90.0
2017,CA,18-24,6.6,93.30000000000001
2017,CA,25-34,14.899999999999999,85.1
2017,CA,35-44,15.600000000000001,84.30000000000001
2017,CA,45-54,11.8,88.2
2017,CA,55-64,12.8,87.2
2017,CA,65+,5.3,94.69999999999999
2017,CO,18-24,15.600000000000001,84.4
2017,CO,25-34,18.3,81.69999999999999
2017,CO,35-44,15.600000000000001,84.4
2017,CO,45-54,15.5,84.5
2017,CO,55-64,14.5,85.6
2017,CO,65+,8.399999999999999,91.6
2017,CT,18-24,10.6,89.4
2017,CT,25-34,19.0,81.0
2017,CT,35-44,16.1,83.9
2017,CT,45-54,13.3,86.7
2017,CT,55-64,12.3,87.7
2017,CT,65+,7.199999999999999,92.80000000000001
2017,DC,18-24,,
2017,DC,25-34,12.8,87.2
2017,DC,35-44,17.0,83.0
2017,DC,45-54,14.100000000000001,85.9
2017,DC,55-64,23.9,76.1
2017,DC,65+,11.6,88.5
2017,DE,18-24,13.000000000000005,87.0
2017,DE,25-34,26.2,73.8
2017,DE,35-44,21.7,78.4
2017,DE,45-54,18.5,81.5
2017,DE,55-64,17.8,82.2
2017,DE,65+,7.800000000000001,92.2
2017,FL,18-24,11.5,88.60000000000001
2017,FL,25-34,20.1,79.9
2017,FL,35-44,20.2,79.8
2017,FL,45-54,17.9,82.1
2017,FL,55-64,18.7,81.3
2017,FL,65+,10.4,89.6
2017,GA,18-24,13.2,86.80000000000001
2017,GA,25-34,25.4,74.6
2017,GA,35-44,18.5,81.5
2017,GA,45-54,16.9,83.2
2017,GA,55-64,20.299999999999997,79.6
2017,GA,65+,9.8,90.1
2017,GU,18-24,,
2017,GU,25-34,25.699999999999992,74.30000000000001
2017,GU,35-44,32.9,67.1
2017,GU,45-54,32.5,67.5
2017,GU,55-64,29.400000000000002,70.6
2017,GU,65+,11.8,88.2
2017,HI,18-24,12.3,87.6
2017,HI,25-34,16.799999999999997,83.2
2017,HI,35-44,18.6,81.30000000000001
2017,HI,45-54,12.8,87.2
2017,HI,55-64,12.0,88.0
2017,HI,65+,6.2,93.9
2017,IA,18-24,13.7,86.3
2017,IA,25-34,22.0,78.1
2017,IA,35-44,21.9,78.1
2017,IA,45-54,20.7,79.2
2017,IA,55-64,17.5,82.5
2017,IA,65+,9.3,90.7
2017,ID,18-24,10.4,89.5
2017,ID,25-34,20.3,79.69999999999999
2017,ID,35-44,15.6,84.30000000000001
2017,ID,45-54,18.7,81.4
2017,ID,55-64,13.5,86.5
2017,ID,65+,8.5,91.5
2017,IL,18-24,10.999999999999991,89.0
2017,IL,25-34,20.0,80.0
2017,IL,35-44,17.4,82.6
2017,IL,45-54,17.0,82.9
2017,IL,55-64,18.1,81.8
2017,IL,65+,9.1,91.0
2017,IN,18-24,18.7,81.39999999999999
2017,IN,25-34,28.4,71.6
2017,IN,35-44,26.2,73.9
2017,IN,45-54,26.0,73.9
2017,IN,55-64,23.299999999999997,76.7
2017,IN,65+,10.4,89.6
2017,KS,18-24,14.2,85.7
2017,KS,25-34,22.3,77.7
2017,KS,35-44,22.799999999999997,77.1
2017,KS,45-54,20.2,79.7
2017,KS,55-64,17.9,82.2
2017,KS,65+,8.7,91.19999999999999
2017,KY,18-24,15.600000000000001,84.39999999999999
2017,KY,25-34,32.6,67.3
2017,KY,35-44,32.1,67.8
2017,KY,45-54,28.9,71.1
2017,KY,55-64,26.8,73.2
2017,KY,65+,12.5,87.5
2017,LA,18-24,22.700000000000003,77.39999999999999
2017,LA,25-34,29.9,70.2
2017,LA,35-44,28.4,71.6
2017,LA,45-54,25.9,74.1
2017,LA,55-64,21.5,78.5
2017,LA,65+,11.399999999999999,88.6
2017,MA,18-24,7.4,92.6
2017,MA,25-34,16.1,83.9
2017,MA,35-44,17.1,82.9
2017,MA,45-54,16.8,83.3
2017,MA,55-64,15.200000000000001,84.8
2017,MA,65+,9.3,90.80000000000001
2017,MD,18-24,10.399999999999991,89.60000000000001
2017,MD,25-34,18.9,81.1
2017,MD,35-44,15.100000000000001,84.9
2017,MD,45-54,16.2,83.7
2017,MD,55-64,13.8,86.1
2017,MD,65+,8.3,91.80000000000001
2017,ME,18-24,15.2,84.8
2017,ME,25-34,26.3,73.7
2017,ME,35-44,23.299999999999997,76.7
2017,ME,45-54,21.0,79.0
2017,ME,55-64,16.7,83.19999999999999
2017,ME,65+,7.8,92.3
2017,MI,18-24,12.3,87.8
2017,MI,25-34,25.0,75.0
2017,MI,35-44,26.3,73.6
2017,MI,45-54,22.1,77.9
2017,MI,55-64,22.7,77.2
2017,MI,65+,9.6,90.4
2017,MN,18-24,12.100000000000001,87.89999999999999
2017,MN,25-34,19.6,80.4
2017,MN,35-44,15.6,84.3
2017,MN,45-54,16.0,84.0
2017,MN,55-64,15.899999999999999,84.1
2017,MN,65+,8.3,91.69999999999999
2017,MO,18-24,17.6,82.39999999999999
2017,MO,25-34,22.5,77.4
2017,MO,35-44,28.599999999999998,71.4
2017,MO,45-54,26.0,74.0
2017,MO,55-64,23.5,76.5
2017,MO,65+,9.5,90.5
2017,MS,18-24,,
2017,MS,25-34,30.0,70.0
2017,MS,35-44,25.6,74.4
2017,MS,45-54,26.5,73.5
2017,MS,55-64,25.8,74.1
2017,MS,65+,11.4,88.6
2017,MT,18-24,17.4,82.6
2017,MT,25-34,22.7,77.4
2017,MT,35-44,25.0,75.0
2017,MT,45-54,16.6,83.4
2017,MT,55-64,16.9,83.1
2017,MT,65+,8.899999999999999,91.0
2017,NC,18-24,15.8,84.2
2017,NC,25-34,19.6,80.3
2017,NC,35-44,19.200000000000003,80.9
2017,NC,45-54,22.099999999999998,77.8
2017,NC,55-64,15.9,84.1
2017,NC,65+,11.600000000000001,88.4
2017,ND,18-24,13.0,86.89999999999999
2017,ND,25-34,23.200000000000003,76.8
2017,ND,35-44,22.2,77.8
2017,ND,45-54,21.5,78.4
2017,ND,55-64,20.299999999999997,79.8
2017,ND,65+,10.5,89.5
2017,NE,18-24,13.8,86.3
2017,NE,25-34,19.9,80.1
2017,NE,35-44,19.0,81.0
2017,NE,45-54,18.1,81.9
2017,NE,55-64,15.399999999999999,84.6
2017,NE,65+,7.9,92.0
2017,NH,18-24,16.1,83.89999999999999
2017,NH,25-34,28.799999999999997,71.2
2017,NH,35-44,19.799999999999997,80.2
2017,NH,45-54,15.700000000000001,84.4
2017,NH,55-64,12.8,87.2
2017,NH,65+,6.7,93.30000000000001
2017,NJ,18-24,9.2,90.8
2017,NJ,25-34,18.8,81.2
2017,NJ,35-44,15.700000000000001,84.19999999999999
2017,NJ,45-54,14.3,85.69999999999999
2017,NJ,55-64,16.3,83.80000000000001
2017,NJ,65+,8.0,91.9
2017,NM,18-24,13.899999999999999,86.2
2017,NM,25-34,22.4,77.60000000000001
2017,NM,35-44,20.9,79.1
2017,NM,45-54,19.7,80.4
2017,NM,55-64,18.5,81.5
2017,NM,65+,11.1,88.9
2017,NV,18-24,,
2017,NV,25-34,18.9,81.1
2017,NV,35-44,18.4,81.6
2017,NV,45-54,19.1,80.9
2017,NV,55-64,24.7,75.30000000000001
2017,NV,65+,15.100000000000001,84.8
2017,NY,18-24,11.4,88.5
2017,NY,25-34,17.0,83.0
2017,NY,35-44,15.799999999999999,84.1
2017,NY,45-54,16.5,83.5
2017,NY,55-64,16.0,84.0
2017,NY,65+,8.2,91.8
2017,OH,18-24,16.6,83.39999999999999
2017,OH,25-34,27.6,72.4
2017,OH,35-44,27.7,72.30000000000001
2017,OH,45-54,24.8,75.2
2017,OH,55-64,21.799999999999997,78.2
2017,OH,65+,11.1,88.9
2017,OK,18-24,20.9,79.0
2017,OK,25-34,28.3,71.7
2017,OK,35-44,22.1,77.80000000000001
2017,OK,45-54,21.5,78.6
2017,OK,55-64,20.2,79.8
2017,OK,65+,10.0,90.0
2017,OR,18-24,13.0,87.0
2017,OR,25-34,20.9,79.0
2017,OR,35-44,18.6,81.5
2017,OR,45-54,20.5,79.6
2017,OR,55-64,17.1,82.9
2017,OR,65+,8.3,91.7
2017,PA,18-24,15.0,84.89999999999999
2017,PA,25-34,23.3,76.6
2017,PA,35-44,25.099999999999998,75.0
2017,PA,45-54,21.4,78.6
2017,PA,55-64,21.0,79.0
2017,PA,65+,9.6,90.4
2017,PR,18-24,,
2017,PR,25-34,17.9,82.1
2017,PR,35-44,13.8,86.2
2017,PR,45-54,15.3,84.7
2017,PR,55-64,9.0,91.0
2017,PR,65+,4.9,95.1
2017,RI,18-24,,
2017,RI,25-34,21.3,78.7
2017,RI,35-44,18.3,81.6
2017,RI,45-54,17.4,82.6
2017,RI,55-64,16.1,83.8
2017,RI,65+,7.6000000000000005,92.4
2017,SC,18-24,13.6,86.5
2017,SC,25-34,26.8,73.19999999999999
2017,SC,35-44,23.1,76.9
2017,SC,45-54,21.4,78.6
2017,SC,55-64,20.3,79.6
2017,SC,65+,9.6,90.3
2017,SD,18-24,14.700000000000003,85.3
2017,SD,25-34,26.799999999999997,73.2
2017,SD,35-44,28.8,71.2
2017,SD,45-54,24.200000000000003,75.8
2017,SD,55-64,16.4,83.5
2017,SD,65+,8.4,91.6
2017,TN,18-24,18.899999999999995,81.1
2017,TN,25-34,25.8,74.3
2017,TN,35-44,28.0,72.0
2017,TN,45-54,28.700000000000003,71.3
2017,TN,55-64,24.3,75.7
2017,TN,65+,12.1,87.8
2017,TX,18-24,12.7,87.30000000000001
2017,TX,25-34,20.4,79.60000000000001
2017,TX,35-44,21.799999999999997,78.19999999999999
2017,TX,45-54,13.4,86.7
2017,TX,55-64,18.3,81.7
2017,TX,65+,6.7,93.2
2017,UT,18-24,7.699999999999999,92.3
2017,UT,25-34,9.399999999999999,90.60000000000001
2017,UT,35-44,11.3,88.7
2017,UT,45-54,9.899999999999999,90.1
2017,UT,55-64,9.3,90.69999999999999
2017,UT,65+,5.0,94.9
2017,VA,18-24,12.7,87.2
2017,VA,25-34,20.8,79.2
2017,VA,35-44,19.8,80.3
2017,VA,45-54,19.2,80.8
2017,VA,55-64,17.1,82.9
2017,VA,65+,8.8,91.2
2017,VT,18-24,13.0,87.0
2017,VT,25-34,25.299999999999997,74.6
2017,VT,35-44,22.4,77.7
2017,VT,45-54,17.9,82.1
2017,VT,55-64,13.7,86.19999999999999
2017,VT,65+,8.100000000000001,92.0
